Date,Teams,DK Open,DynW%,Location,Spread,SpreadOdds,SpreadProbability,PredictedScore,PointsScored,Total,TotalOdds,TotalProbability,MoneyLine,Luck,AdjEM,AdjO,AdjD,AdjT,SOS,AvgPF,AvgPA,TOV,Pace,Ts%,eFG%,MatchupUncertainty,MLConfidence,SU_Correct,Cover_Correct,OU_Correct
11/30/2024,San Diego ST,540,38.09%,n,12.5,-110,2.19%,62.07,73,10.1,-110.0,25.75%,625,-0.007,15.35,109.1,93.8,66.7,16.07,72.667,64.938,10.630,68.193,0.539,0.503,,,,,
11/30/2024,MD-E Shore,3500,1.92%,a,42.5,-110,87.77%,62.53,45,144.0,-108.0,75.24%,"3,500",-0.12,-21.72,94.2,115.9,67.9,8.34,67.771,70.514,13.286,69.895,0.506,0.472,,,1.000,0.000,0.000
11/30/2024,Connecticut,-20000,98.08%,h,-42.5,-110,12.23%,89.78,99,12.6,-112.0,24.76%,"-20,000",-0.197,20.05,120.4,100.3,66.1,-6.88,80.360,63.930,10.442,67.351,0.588,0.558,,,,,
11/30/2024,Jacksonville,850,28.12%,a,17.0,-110,76.26%,60.21,56,143.0,-112.0,56.36%,900,0.006,0.34,103.8,103.4,68.5,1,68.464,68.246,12.087,70.065,0.535,0.505,,,1.000,0.000,1.000
11/30/2024,Georgia,-1450,71.88%,h,-17.0,-110,23.74%,74.85,102,11.6,-108.0,43.64%,"-1,600",0.1,13.67,111.6,97.9,68.6,-1.51,72.724,72.750,11.987,72.480,0.534,0.492,,,,,
11/30/2024,UC-Irvine,-380,76.77%,n,-9.5,-110,93.70%,70.34,67,129.5,-110.0,56.74%,-500,0.002,14.17,107.1,92.9,69.6,0.49,76.105,66.882,11.342,70.795,0.557,0.523,,,1.000,0.000,0.000
11/30/2024,Towson,300,23.23%,n,9.5,-110,6.30%,51.16,60,11.9,-110.0,43.26%,395,0.097,-0.29,102.5,102.8,64.2,3.27,69.253,65.000,11.320,64.562,0.520,0.490,,,,,
11/30/2024,Alabama,-230,68.39%,n,-6.0,-110,80.39%,83.99,81,165.5,-110.0,33.81%,-250,0.136,24.88,122.4,97.5,73.7,12.36,86.296,74.975,12.383,75.477,0.581,0.545,,,0.000,0.000,1.000
11/30/2024,Oregon,188,31.61%,n,6.0,-110,19.61%,78.07,83,11.8,-110.0,66.19%,215,0.073,20.64,117.3,96.7,68.7,2.35,73.810,69.063,10.620,69.621,0.550,0.518,,,,,
11/30/2024,Cal Poly SLO,800,28.37%,a,14.5,-110,62.00%,69.67,97,152.5,-110.0,40.98%,850,0.125,-6.36,101.4,107.8,73.1,7.49,64.205,71.082,12.973,69.765,0.509,0.471,,,0.000,1.000,0.000
11/30/2024,Stanford,-1350,71.63%,h,-14.5,-110,38.00%,79.17,90,12.1,-110.0,59.02%,"-1,450",0.014,10.63,111.2,100.6,67.0,-5.41,73.750,71.625,11.694,71.374,0.559,0.532,,,,,
11/30/2024,UC-Davis,370,38.81%,a,10.0,-110,65.73%,65.85,57,140.0,-112.0,40.41%,425,0.093,-1.53,99.5,101,72.0,6.83,72.817,69.958,13.775,70.054,0.548,0.505,,,1.000,0.000,0.000
11/30/2024,Oregon ST,-485,61.19%,h,-10.0,-110,34.27%,71.44,90,10.9,-108.0,59.59%,-575,-0.205,8.31,108.2,99.8,65.4,-2.22,65.900,68.857,12.114,67.061,0.531,0.492,,,,,
12/1/2024,Alcorn ST,3300,21.83%,a,34.0,-110,81.23%,60.07,58,138.0,-108.0,66.71%,"3,300",-0.035,-19.1,95.1,114.2,64.7,10.65,68.083,74.639,11.583,68.513,0.504,0.463,,,1.000,0.000,1.000
12/1/2024,Maryland,-10000,78.17%,h,-34.0,-110,18.77%,81.09,96,12.2,-112.0,33.29%,"-10,000",-0.009,18.49,113.9,95.4,68.3,-9.78,70.880,64.093,10.520,67.858,0.536,0.497,,,,,
12/1/2024,Buffalo,4000,28.78%,a,28.5,-110,65.90%,66.05,64,161.5,-112.0,35.08%,"2,000",0.178,-14.13,99.5,113.6,70.8,-5.83,73.300,78.871,13.743,72.361,0.528,0.497,,,1.000,1.000,1.000
12/1/2024,Penn ST,-50000,71.22%,h,-28.5,-110,34.10%,89.88,87,12.6,-108.0,64.92%,"-6,500",-0.041,17.46,115.6,98.1,72.5,-5.52,75.247,70.416,9.584,72.055,0.566,0.536,,,,,
12/1/2024,Ark-Pine Bluff,3300,18.46%,a,35.0,-110,80.83%,65.70,73,156.0,-110.0,45.17%,"3,300",-0.021,-23.09,96.3,119.4,71.0,9.86,73.157,77.671,14.100,75.564,0.538,0.500,,,1.000,0.000,0.000
12/1/2024,Kansas ST,-10000,81.54%,h,-35.0,-110,19.17%,88.61,120,14.0,-110.0,54.83%,"-10,000",-0.076,11.41,109.9,98.4,68.3,-5.44,74.403,70.065,13.532,69.324,0.553,0.515,,,,,
12/1/2024,Bethune-Cookman,1100,37.97%,a,17.0,-110,71.70%,61.49,62,130.0,-108.0,58.83%,"1,100",-0.01,-9.19,96.5,105.7,70.2,3.03,70.055,73.918,12.767,72.876,0.514,0.475,,,1.000,0.000,1.000
12/1/2024,Minnesota,-2100,62.03%,h,-17.0,-110,28.30%,71.05,79,12.5,-112.0,41.17%,"-2,100",-0.045,6.73,103.5,96.8,62.8,-3.4,68.493,70.055,11.603,68.195,0.535,0.512,,,,,
12/1/2024,N Florida,750,37.67%,a,16.5,-110,69.45%,71.58,72,157.5,-110.0,37.10%,"1,100",0.107,-0.45,110.2,110.6,70.0,3.37,78.086,76.757,11.014,70.805,0.571,0.545,,,1.000,0.000,0.000
12/1/2024,Nebraska,-1200,62.33%,h,-16.5,-110,30.55%,83.12,103,13.1,-110.0,62.90%,"-2,100",-0.047,14.31,110.2,95.9,69.7,-4.06,73.583,70.153,11.569,70.913,0.554,0.525,,,,,
12/1/2024,California Baptist,400,27.34%,a,10.0,-110,54.94%,70.85,59,148.0,-110.0,56.79%,425,-0.028,-0.76,108.2,108.9,65.6,-7.5,69.635,67.149,10.757,67.139,0.518,0.486,,,1.000,0.000,0.000
12/1/2024,C Florida,-535,72.66%,h,-10.0,-110,45.06%,79.29,74,12.4,-110.0,43.21%,-575,0.119,9.36,109.6,100.3,70.2,4.02,72.608,68.014,12.027,71.080,0.530,0.490,,,,,
12/1/2024,S Carolina ST,3500,12.20%,a,26.0,-110,76.23%,64.89,68,146.5,-108.0,51.16%,"2,000",0.023,-11.27,97.2,108.4,68.8,-3.09,72.465,78.000,14.606,71.728,0.510,0.478,,,1.000,1.000,0.000
12/1/2024,Xavier,-20000,87.80%,h,-26.0,-110,23.77%,81.02,71,12.4,-112.0,48.84%,"-6,500",0.118,14.11,112.5,98.4,69.4,-6.79,78.500,73.641,11.603,72.702,0.557,0.525,,,,,
12/1/2024,Mercyhurst,4000,33.03%,a,31.5,-110,78.32%,59.61,59,133.0,-112.0,69.25%,"5,000",0.146,-17.92,95.1,113.1,64.5,-2.46,68.556,67.556,10.111,66.611,0.522,0.480,,,1.000,1.000,1.000
12/1/2024,San Francisco,-50000,66.97%,h,-31.5,-110,21.68%,80.81,87,13.7,-108.0,30.75%,"-100,000",-0.029,12.8,111.2,98.4,67.7,-1.48,76.987,69.360,12.080,69.127,0.577,0.547,,,,,
12/2/2024,MD-Balt CO,700,36.98%,a,17.5,-110,66.65%,72.15,62,156.0,-110.0,51.41%,"1,100",-0.063,-8.2,105.1,113.3,70.8,-12.89,77.301,76.384,11.178,75.580,0.552,0.526,,,1.000,0.000,0.000
12/2/2024,Georgetown,-1100,63.02%,h,-17.5,-110,33.35%,83.07,86,12.8,-110.0,48.59%,"-2,100",0.078,8.16,110,101.8,68.9,-12.35,70.930,76.549,11.549,68.623,0.517,0.483,,,,,
12/2/2024,Yale,150,47.94%,a,3.5,-110,61.27%,76.30,78,156.0,-110.0,55.89%,160,-0.223,6.91,114.2,107.3,67.8,-0.73,76.282,66.239,9.845,67.888,0.563,0.538,,,1.000,0.000,1.000
12/2/2024,Rhode Island,-180,52.06%,h,-3.5,-110,38.73%,80.13,84,12.3,-110.0,44.11%,-192,0.097,8.38,111.2,102.8,71.5,-10.26,71.443,73.129,12.614,71.236,0.530,0.492,,,,,
12/2/2024,Pacific,800,16.96%,a,16.5,-110,60.86%,61.26,66,144.5,-112.0,46.19%,"1,100",0.031,-8.31,99.2,107.5,68.6,-3.23,70.770,77.500,11.405,69.866,0.531,0.501,,,1.000,1.000,1.000
12/2/2024,Colorado,-1350,83.04%,h,-16.5,-110,39.14%,78.35,75,13.3,-108.0,53.81%,"-2,100",0.126,9.39,109.5,100.1,67.7,2.53,74.899,69.722,12.557,70.041,0.560,0.525,,,,,
12/2/2024,Washington ST,360,36.21%,a,11.5,-110,62.19%,69.36,68,148.0,-112.0,45.77%,500,0.062,6.69,108.7,102,71.1,-1.69,72.312,67.260,10.935,68.993,0.548,0.518,,,0.000,1.000,1.000
12/2/2024,Nevada,-470,63.79%,h,-11.5,-110,37.81%,77.44,57,11.1,-108.0,54.23%,-700,-0.02,17.77,116.2,98.5,64.6,4.52,74.743,67.176,9.892,67.685,0.573,0.532,,,,,
12/3/2024,E Illinois,1800,21.08%,a,22.0,-110,61.96%,63.28,58,139.0,-108.0,65.33%,"2,000",-0.011,-14.13,95.5,109.7,66.9,10.57,68.700,70.786,11.357,69.600,0.505,0.476,,,1.000,1.000,0.000
12/3/2024,Butler,-5000,78.92%,h,-22.0,-110,38.04%,80.29,73,13.8,-112.0,34.67%,"-6,500",0.055,13.84,113.4,99.6,68.0,-0.43,71.833,70.264,11.111,70.483,0.547,0.513,,,,,
12/3/2024,Cincinnati,-218,77.90%,a,-3.5,-110,84.32%,74.88,60,138.5,-112.0,70.41%,-166,0.013,24.45,117,92.5,66.6,-8.52,76.620,67.759,10.646,69.288,0.541,0.518,,,0.000,0.000,0.000
12/3/2024,Villanova,180,22.10%,h,3.5,-110,15.68%,64.55,68,10.7,-108.0,29.59%,140,-0.202,13.5,115.9,102.4,65.5,-4.02,70.737,66.645,9.382,65.340,0.558,0.518,,,,,
12/3/2024,Princeton,200,45.95%,a,5.5,-110,62.91%,71.77,77,150.0,-108.0,48.93%,200,0.041,5.21,112.3,107.1,67.5,-1.97,76.529,68.157,9.514,67.195,0.570,0.540,,,0.000,1.000,1.000
12/3/2024,St Josephs,-245,54.05%,h,-5.5,-110,37.09%,75.94,69,10.3,-112.0,51.07%,-245,0.026,8.07,108.9,100.8,69.6,-2.47,74.053,71.160,11.627,69.781,0.548,0.517,,,,,
12/3/2024,Santa Clara,170,45.25%,a,6.5,-110,65.65%,74.23,74,143.0,-110.0,59.79%,220,-0.162,7.71,109.7,102,68.6,5.27,76.716,72.730,12.135,70.671,0.551,0.523,,,0.000,1.000,0.000
12/3/2024,Mcneese ST,-205,54.75%,h,-6.5,-110,34.35%,73.72,67,13.1,-110.0,40.21%,-270,-0.082,8.84,110.5,101.7,66.5,7.9,74.733,68.667,11.320,68.066,0.550,0.523,,,,,
12/3/2024,Notre Dame,285,23.92%,a,9.0,-110,71.59%,70.96,48,140.5,-108.0,74.96%,340,-0.167,10.82,113.5,102.7,66.2,1.15,68.014,69.795,9.781,66.051,0.538,0.507,,,1.000,0.000,0.000
12/3/2024,Georgia,-360,76.08%,h,-9.0,-110,28.41%,73.38,69,10.5,-112.0,25.04%,-440,0.08,15.66,113.1,97.5,68.3,-2.72,73.104,72.532,11.987,72.449,0.538,0.496,,,,,
12/3/2024,Northwestern,210,48.03%,a,5.0,-110,62.20%,70.29,79,146.5,-112.0,42.85%,180,0.003,12.6,109.2,96.6,65.0,-2.88,70.750,65.553,8.684,65.790,0.537,0.500,,,1.000,1.000,0.000
12/3/2024,Iowa,-258,51.97%,h,-5.0,-110,37.80%,74.06,80,12.5,-108.0,57.15%,-218,-0.045,15.69,114.3,98.6,72.1,-8.87,82.176,76.486,9.554,74.151,0.564,0.529,,,,,
12/3/2024,California,370,34.73%,a,9.0,-110,58.83%,72.31,93,148.5,-110.0,58.05%,360,0.101,4.12,107.9,103.8,70.1,-7.53,67.493,73.324,11.577,71.128,0.512,0.475,,,1.000,1.000,1.000
12/3/2024,Missouri,-485,65.27%,h,-9.0,-110,41.17%,76.23,98,13.2,-110.0,41.95%,-470,0.016,14.28,114,99.8,68.5,-16.3,77.054,74.095,10.676,69.979,0.570,0.533,,,,,
12/3/2024,South Carolina,-166,60.32%,a,-4.5,-110,84.33%,70.08,73,138.0,-108.0,63.27%,-192,-0.083,9.63,109.4,99.8,66.8,-0.98,69.000,69.959,10.918,66.873,0.522,0.493,,,1.000,1.000,0.000
12/3/2024,Boston College,140,39.68%,h,4.5,-110,15.67%,68.32,51,9.6,-112.0,36.73%,160,0.13,2.98,106.4,103.4,67.2,-5.64,70.727,70.766,11.039,68.914,0.537,0.507,,,,,
12/3/2024,W Michigan,2000,10.36%,a,24.0,-110,53.45%,63.46,69,145.5,-108.0,62.88%,"3,000",-0.116,-10.52,100.5,111,67.6,-6.94,70.786,73.886,12.157,69.685,0.521,0.495,,,1.000,1.000,1.000
12/3/2024,Dayton,-6500,89.64%,h,-24.0,-110,46.55%,83.60,77,13.0,-112.0,37.12%,"-10,000",-0.089,20.19,118.2,98,67.2,5.67,72.347,64.213,10.600,66.322,0.580,0.551,,,,,
12/3/2024,UNC-Asheville,575,61.90%,a,14.0,-110,74.41%,69.54,52,143.0,-108.0,56.43%,800,0.067,-0.97,108,109,67.4,0.34,76.693,72.000,12.253,71.245,0.571,0.536,,,0.000,0.000,0.000
12/3/2024,George Mason,-850,38.10%,h,-14.0,-110,25.59%,71.26,74,12.5,-112.0,43.57%,"-1,350",-0.133,8.42,107.2,98.8,66.4,-5.07,70.932,66.356,12.192,66.633,0.556,0.523,,,,,
12/3/2024,Arkansas,-185,71.17%,a,-5.0,-110,85.17%,84.07,76,155.0,-110.0,54.23%,-205,-0.014,16.37,111,94.7,70.8,-0.96,76.263,72.684,11.829,73.330,0.555,0.515,,,1.000,0.000,0.000
12/3/2024,Miami FL,154,28.83%,h,5.0,-110,14.83%,70.24,73,12.6,-110.0,45.77%,170,-0.236,7.33,117,109.6,66.6,-8.35,78.092,72.842,10.961,70.546,0.572,0.539,,,,,
12/3/2024,Sam Houston ST,550,35.99%,a,13.5,-110,65.90%,72.41,71,154.0,-112.0,47.85%,750,-0.016,2.66,109.2,106.6,69.2,3.42,72.840,65.560,12.493,70.705,0.542,0.511,,,1.000,0.000,0.000
12/3/2024,Indiana,-800,64.01%,h,-13.5,-110,34.10%,79.39,97,12.1,-108.0,52.15%,"-1,200",0.072,14.46,113.6,99.1,70.4,2.81,74.013,71.360,11.613,71.085,0.557,0.530,,,,,
12/3/2024,Syracuse,1500,6.72%,a,18.5,-110,52.06%,65.51,70,143.5,-112.0,67.72%,"1,000",0.026,6.79,111,104.2,70.3,-3.02,75.714,74.614,10.943,73.082,0.549,0.516,,,1.000,0.000,1.000
12/3/2024,Tennessee,-3600,93.28%,h,-18.5,-110,47.94%,81.86,96,11.4,-108.0,32.28%,"-1,800",0.007,30.97,119.7,88.7,66.1,-0.07,75.367,61.937,10.646,70.270,0.550,0.517,,,,,
12/3/2024,Evansville,575,35.71%,a,13.5,-110,63.83%,69.14,61,144.5,-108.0,60.15%,600,0.016,-6.57,102.7,109.3,69.4,2.29,67.230,74.446,11.581,70.290,0.511,0.484,,,1.000,1.000,0.000
12/3/2024,Murray ST,-850,64.29%,h,-13.5,-110,36.17%,78.51,63,12.2,-112.0,39.85%,-900,-0.08,7.52,110.8,103.3,66.6,-0.17,71.257,70.471,9.829,66.908,0.540,0.507,,,,,
12/3/2024,Bradley,-185,69.58%,a,-4.0,-110,76.69%,72.29,83,145.0,-110.0,55.22%,-185,0.093,9.21,113.7,104.5,66.1,-4.04,73.513,65.103,11.359,68.056,0.569,0.547,,,1.000,1.000,0.000
12/3/2024,S Illinois,154,30.42%,h,4.0,-110,23.31%,71.17,60,11.1,-110.0,44.78%,154,-0.243,1.06,103.3,102.2,71.1,5.77,69.945,65.767,11.260,67.733,0.560,0.525,,,,,
12/3/2024,Alabama ST,1400,31.45%,a,22.0,-110,77.37%,72.29,72,156.5,-112.0,50.93%,"1,700",0.027,-6,102.8,108.8,69.7,7.43,67.314,71.714,11.586,71.628,0.473,0.434,,,1.000,0.000,1.000
12/3/2024,SMU,-3200,68.55%,h,-22.0,-110,22.63%,84.12,101,13.1,-108.0,49.07%,"-4,500",-0.039,12.8,116,103.2,69.3,-3.54,75.027,72.096,11.630,71.039,0.529,0.499,,,,,
12/3/2024,Brigham Young,-270,69.86%,a,-6.0,-110,87.24%,76.28,64,142.5,-110.0,59.57%,-258,-0.001,18.52,116.3,97.8,69.3,-9.09,79.307,69.467,11.947,71.376,0.567,0.540,,,0.000,0.000,1.000
12/3/2024,Providence,220,30.14%,h,6.0,-110,12.76%,68.01,83,11.4,-110.0,40.43%,210,-0.034,7.25,107.6,100.4,65.0,-6.4,74.289,69.145,11.211,69.070,0.548,0.514,,,,,
12/3/2024,E Michigan,1100,28.15%,a,18.5,-110,66.00%,64.78,54,143.0,-108.0,51.52%,"1,100",0.219,-10.79,99.3,110.1,67.9,-6.28,69.329,76.057,11.243,67.728,0.520,0.488,,,1.000,0.000,0.000
12/3/2024,Loyola-Chicago,-2100,71.85%,h,-18.5,-110,34.00%,78.53,76,11.3,-112.0,48.48%,"-2,100",0.141,9.96,109,99.1,68.8,-9.65,71.571,69.400,13.129,71.108,0.555,0.529,,,,,
12/3/2024,Utah Tech,1800,11.45%,a,24.0,-110,69.31%,63.41,64,145.5,-112.0,58.47%,"2,000",-0.107,-10.16,99.4,109.5,68.2,1.22,72.630,75.014,14.425,72.925,0.547,0.515,,,1.000,1.000,1.000
12/3/2024,Boise ST,-5000,88.55%,h,-24.0,-110,30.69%,83.06,87,11.8,-108.0,41.53%,"-6,500",-0.027,15.47,114.4,99,68.8,4.57,74.338,66.162,10.446,68.013,0.559,0.523,,,,,
12/3/2024,San Diego,1300,5.45%,a,20.0,-110,55.11%,70.81,53,148.5,-112.0,38.40%,"1,400",-0.158,-9.65,94.8,104.5,72.4,-11.06,74.225,77.930,11.986,73.143,0.537,0.500,,,1.000,0.000,1.000
12/3/2024,Arizona ST,-2800,94.55%,h,-20.0,-110,44.89%,82.06,90,10.5,-108.0,61.60%,"-3,200",0.088,13.9,112.3,98.4,68.8,7.05,71.026,71.079,10.895,71.833,0.519,0.490,,,,,
12/3/2024,Michigan,142,37.13%,a,3.5,-110,67.29%,70.88,67,150.5,-108.0,38.94%,154,-0.057,21.1,114.8,93.7,69.4,-0.83,73.890,72.822,11.644,70.513,0.549,0.521,,,0.000,1.000,1.000
12/3/2024,Wisconsin,-170,62.87%,h,-3.5,-110,32.71%,70.09,64,12.0,-112.0,61.06%,-185,0.048,19.11,118,98.9,68.5,-1.43,71.570,67.076,8.810,67.855,0.544,0.510,,,,,
12/3/2024,Florida ST,140,44.53%,a,4.5,-110,63.07%,72.10,75,151.5,-112.0,28.51%,164,0.03,13.78,109.3,95.5,71.7,-2.73,73.671,74.918,11.767,73.673,0.538,0.503,,,1.000,0.000,0.000
12/3/2024,LSU,-166,55.47%,h,-4.5,-110,36.93%,71.58,85,11.6,-108.0,71.49%,-198,0.055,14.9,112.2,97.3,68.5,-2.38,72.904,72.479,12.342,71.895,0.540,0.503,,,,,
12/3/2024,Georgia Tech,470,24.73%,a,12.0,-110,64.76%,68.87,61,149.0,-112.0,48.94%,575,-0.052,6.11,109.5,103.4,71.0,-8.03,71.347,73.111,10.681,70.197,0.519,0.490,,,1.000,0.000,1.000
12/3/2024,Oklahoma,-650,75.27%,h,-12.0,-110,35.24%,76.58,76,11.7,-108.0,51.06%,-850,0.093,16.77,114.3,97.5,67.6,-6.44,72.423,67.845,12.141,69.044,0.567,0.531,,,,,
12/3/2024,Mississippi,180,46.42%,a,3.0,-110,52.96%,72.31,86,152.0,-112.0,42.14%,130,-0.007,16.67,117.3,100.7,68.0,-2.25,72.264,71.167,10.639,70.241,0.531,0.496,,,0.000,1.000,1.000
12/3/2024,Louisville,-218,53.58%,h,-3.0,-110,47.04%,74.60,63,12.1,-108.0,57.86%,-155,-0.01,17.28,112.1,94.8,69.8,5.48,69.099,76.141,13.028,71.267,0.528,0.485,,,,,
12/3/2024,Hawaii,625,38.39%,a,15.0,-110,74.89%,59.80,72,143.5,-110.0,62.33%,900,0.187,-1.43,104.6,106.1,65.2,-4.45,70.233,65.616,11.301,68.133,0.551,0.513,,,1.000,1.000,1.000
12/3/2024,Grand Canyon,-950,61.61%,h,-15.0,-110,25.11%,76.37,78,11.8,-110.0,37.67%,"-1,600",0.049,8.49,110.6,102.1,71.2,-1.04,77.286,67.844,11.597,71.654,0.572,0.531,,,,,
12/3/2024,Wake Forest,410,25.17%,a,8.0,-110,43.71%,64.52,44,143.5,-108.0,40.09%,330,0.163,6.94,105.4,98.5,67.4,-4.67,76.442,71.403,10.935,69.989,0.574,0.538,,,1.000,1.000,1.000
12/3/2024,Texas A&M,-550,74.83%,h,-8.0,-110,56.29%,75.85,57,10.8,-112.0,59.91%,-425,-0.016,19.83,115.3,95.4,67.4,5.21,74.772,69.063,10.633,69.464,0.525,0.476,,,,,
12/3/2024,Kentucky,-130,55.06%,a,-1.0,-110,58.64%,81.34,66,156.0,-108.0,38.17%,-122,0.02,23.5,119.5,96,73.5,-3.54,83.068,73.135,10.595,75.945,0.576,0.546,,,0.000,0.000,1.000
12/3/2024,Clemson,110,44.94%,h,1.0,-110,41.36%,72.66,70,13.1,-112.0,61.83%,102,-0.008,20.41,115.6,95.2,66.3,-3.14,76.410,68.897,10.308,68.768,0.577,0.542,,,,,
12/3/2024,Utah Valley,425,60.62%,a,11.0,-110,67.93%,70.43,63,143.0,-108.0,74.35%,550,0.022,-1.62,104.1,105.7,69.4,-1.62,73.776,68.987,12.776,70.864,0.540,0.505,,,0.000,0.000,0.000
12/3/2024,Stanford,-575,39.38%,h,-11.0,-110,32.07%,76.89,77,10.8,-112.0,25.65%,-800,-0.032,7.94,111.4,103.5,67.3,-6.5,73.973,71.973,11.644,71.553,0.559,0.532,,,,,
12/3/2024,Texas-San Antonio,2200,12.48%,a,23.5,-110,64.51%,64.96,74,144.5,-112.0,65.51%,"2,000",0.134,-8.15,102.6,110.7,71.9,-2.2,73.786,78.786,12.000,72.963,0.522,0.481,,,1.000,1.000,1.000
12/3/2024,St Marys,-8000,87.52%,h,-23.5,-110,35.49%,84.17,82,11.7,-108.0,34.49%,"-6,500",0.03,18.73,115.7,96.9,64.6,1.63,72.831,59.883,9.597,65.686,0.552,0.527,,,,,
12/3/2024,Washington,550,37.53%,a,11.0,-110,64.21%,65.65,58,134.5,-112.0,63.93%,525,0.122,9.31,106.8,97.5,69.2,-0.14,74.662,72.972,12.268,73.151,0.545,0.511,,,1.000,0.000,0.000
12/3/2024,UCLA,-800,62.47%,h,-11.0,-110,35.79%,69.16,69,10.1,-108.0,36.07%,-750,-0.08,21.63,113.9,92.3,66.9,-8.87,71.130,61.974,9.818,66.250,0.533,0.497,,,,,
12/4/2024,Ohio ST,160,44.61%,a,4.5,-110,72.37%,75.06,59,148.0,-110.0,47.82%,170,-0.098,21.66,118.5,96.8,68.2,0.63,75.090,69.090,10.141,68.823,0.557,0.524,,,1.000,0.000,1.000
12/4/2024,Maryland,-192,55.39%,h,-4.5,-110,27.63%,70.07,83,12.3,-110.0,52.18%,-205,-0.018,19.07,114.5,95.4,69.0,-11.67,71.211,64.013,10.539,67.961,0.538,0.499,,,,,
12/4/2024,Baylor,150,63.08%,a,2.5,-110,67.79%,78.19,72,145.0,-110.0,81.89%,124,0.08,20.98,120.4,99.5,66.1,10.35,79.316,70.908,11.566,67.945,0.581,0.547,,,0.000,0.000,1.000
12/4/2024,Connecticut,-180,36.92%,h,-2.5,-110,32.21%,76.04,76,11.9,-110.0,18.11%,-148,-0.181,20.27,120.6,100.3,66.0,-10.39,80.575,63.713,10.425,67.383,0.589,0.559,,,,,
12/4/2024,Georgia Southern,1000,32.93%,a,20.0,-110,71.03%,66.38,54,146.5,-108.0,30.51%,"1,400",0.099,-3.85,100.5,104.3,73.1,-4.16,71.446,73.257,12.243,72.595,0.530,0.502,,,1.000,0.000,1.000
12/4/2024,VA Commonwealth,-1800,67.07%,h,-20.0,-110,28.97%,76.83,89,12.1,-112.0,69.49%,"-3,200",-0.139,15.53,110,94.5,68.2,-2.74,71.531,64.395,12.309,67.389,0.558,0.520,,,,,
12/4/2024,St Bonaventure,-278,70.00%,a,-7.5,-110,94.98%,72.98,64,135.0,-112.0,54.44%,-298,-0.056,8.15,108.5,100.4,65.9,-3.31,70.658,67.575,11.041,66.849,0.545,0.512,,,1.000,1.000,0.000
12/4/2024,Bucknell,225,30.00%,h,7.5,-110,5.02%,70.01,47,10.6,-108.0,45.56%,240,0.044,-6.74,99.3,106.1,68.1,-3.54,67.216,68.959,12.284,66.164,0.542,0.514,,,,,
12/4/2024,Virginia,800,36.79%,a,16.0,-110,63.86%,57.39,69,133.0,-108.0,69.05%,950,0.141,6.89,105.1,98.2,61.9,-3.73,65.027,60.000,8.135,61.883,0.528,0.503,,,1.000,0.000,1.000
12/4/2024,Florida,-1350,63.21%,h,-16.0,-110,36.14%,78.74,87,11.6,-112.0,30.95%,"-1,650",0.003,25.08,120.2,95.2,69.2,-1.1,79.519,73.130,10.909,73.855,0.548,0.512,,,,,
12/4/2024,Alabama,114,64.17%,a,2.0,-110,61.13%,86.23,94,175.0,-112.0,28.07%,114,0.051,24.09,122.1,98,73.4,13.3,86.232,75.073,12.415,75.504,0.580,0.545,,,1.000,1.000,1.000
12/4/2024,North Carolina,-135,35.83%,h,-2.0,-110,38.87%,83.66,79,13.1,-108.0,71.93%,-135,-0.104,21.98,120.7,98.7,73.3,13.09,80.182,71.545,9.974,72.857,0.552,0.509,,,,,
12/4/2024,Alcorn ST,3500,10.79%,a,26.0,-110,76.35%,63.40,54,142.0,-110.0,58.45%,"3,000",-0.023,-19.63,95,114.6,65.3,12.21,67.945,74.932,11.603,68.651,0.502,0.461,,,1.000,1.000,0.000
12/4/2024,Wichita ST,-20000,89.21%,h,-26.0,-110,23.65%,81.09,78,11.6,-110.0,41.55%,"-10,000",0.292,8.01,108.1,100.1,70.5,2.51,72.370,71.014,11.671,71.324,0.532,0.502,,,,,
12/4/2024,Louisiana Tech,410,15.95%,a,12.5,-110,55.12%,70.64,71,148.0,-110.0,65.81%,525,-0.02,6.19,109.1,102.9,66.8,-2.55,74.288,67.507,12.219,69.345,0.554,0.520,,,1.000,1.000,1.000
12/4/2024,Memphis,-550,84.05%,h,-12.5,-110,44.88%,81.62,81,12.5,-110.0,34.19%,-750,0.177,18.84,117.3,98.4,69.5,14.36,80.068,73.905,12.838,72.851,0.569,0.534,,,,,
12/4/2024,Oklahoma ST,-175,74.86%,a,-5.5,-110,86.82%,78.70,76,153.0,-108.0,36.99%,-250,0.065,6.85,108.7,101.8,72.0,0.88,70.541,69.892,12.743,69.868,0.534,0.500,,,1.000,1.000,1.000
12/4/2024,Tulsa,145,25.14%,h,5.5,-110,13.18%,68.93,55,12.4,-112.0,63.01%,205,-0.056,-3.74,102.6,106.3,68.9,-6.93,71.072,75.739,12.203,72.367,0.524,0.492,,,,,
12/4/2024,Marquette,205,48.24%,a,5.5,-110,64.17%,71.72,70,151.0,-108.0,39.91%,210,0.06,24.53,117.2,92.7,70.4,0.23,79.259,69.407,10.062,70.500,0.579,0.556,,,1.000,0.000,0.000
12/4/2024,Iowa ST,-250,51.76%,h,-5.5,-110,35.83%,74.48,81,12.1,-112.0,60.09%,-258,-0.076,26.81,120.9,94.1,69.7,-2.4,72.882,62.289,10.908,68.986,0.545,0.517,,,,,
